textID,selected_text,sentiment,positive,negative,neutral
527c1a9c7d,toodaayy,neutral,0,0,1
31a82645af,happy birthday congrats wish ladyill take care,positive,1,0,0
2b32d9e6fe,amazing,positive,1,0,0
8de79ac26f,jummy,positive,1,0,0
1fd9b568a5,made pin hole camera todaaaaay need get film,neutral,0,0,1
196dbfc937,hello back work today week vacation,neutral,0,0,1
3c65ea7be3,looking forwar,positive,1,0,0
6eec36db84,hobo come next week buying drink,neutral,0,0,1
b547b0219e,funny,positive,1,0,0
0a635dde0f,morning miss sarah cyrus whats,neutral,0,0,1
863097735d,gosh today sucks,negative,0,1,0
b35daf9677,okay weather isnt cute sundress friendly dont get could warm one minute cold next freezing,neutral,0,0,1
f457dfc624,best best,positive,1,0,0
e504c3938c,grenade link 404d,neutral,0,0,1
8bc6c4c5a3,sigh,neutral,0,0,1
1888c0c734,feelin like blah,negative,0,1,0
00248197c5,disgusting,negative,0,1,0
ff416391b6,bach id suggest pta alerts pta generally stands parent teacher association us might confuse tweeps,neutral,0,0,1
8d1413e0fa,negghead mix air,neutral,0,0,1
d7b2a057c4,come gig dublin dancing partner whatcha think hehe,neutral,0,0,1
5f5ef8ac14,looking forward,negative,0,1,0
a590123cd9,lol still would got look face case,neutral,0,0,1
14b5118101,oh okwere supposed going see star trek sun daves bdayat least shatner,neutral,0,0,1
0a9cdef8fb,spell ppphhhhhttttt,neutral,0,0,1
e54818b488,good luck,positive,1,0,0
2559445757,back driving back bed,neutral,0,0,1
6f99793f65,mean b going 2 bed earlier mondays,neutral,0,0,1
079cab6a05,hope everything ok,positive,1,0,0
b7aaeb853d,007 tried send direct message cant arent following,neutral,0,0,1
cc63a1f753,burnt,negative,0,1,0
bd56bae629,ok deleted messages hope dont come back,neutral,0,0,1
8019ffeb57,work still feeling pain friend wish magic wand erase madness,negative,0,1,0
58ed2ea408,tonight last jay leno late nigt show,neutral,0,0,1
18775113,cool,positive,1,0,0
e1bdb0cdb6,love idea,positive,1,0,0
22158946bd,benefiting th,positive,1,0,0
2f93e3a903,didnt sleep good last night,negative,0,1,0
05d973f42d,energized another week,positive,1,0,0
2d5648ba3c,see,neutral,0,0,1
0fe63f7521,missed friggin hair,negative,0,1,0
99dbcfdfe2,got home got freakkin clen,neutral,0,0,1
197edd16c0,sir amazed woke morning,neutral,0,0,1
007c328118,watched online last 8 episodes s5,neutral,0,0,1
81f78c2cb1,wow seems like lifetime since herenever change talktalk home phone n broadband workin 4 ova week,neutral,0,0,1
2bf08a606a,joke surely,neutral,0,0,1
93a3d47e2f,fantastic,positive,1,0,0
01f3f364e2,cool get,neutral,0,0,1
fba62df79b,intrigued,positive,1,0,0
1ddcf18209,lovely,positive,1,0,0
30377e00ed,hope everyone great bank holiday,positive,1,0,0
a7c733dd75,boring,negative,0,1,0
80db81bc59,job much,neutral,0,0,1
0034fc60c1,greatt,positive,1,0,0
d251997685,going get blood taken,neutral,0,0,1
4523e9508c,still tired,negative,0,1,0
b27fbf8af6,working preschoolwaiting kiddies get heremaking dunkin donuts coffee,neutral,0,0,1
405341afac,tree tipped lawn,neutral,0,0,1
acb83ea44e,killing,negative,0,1,0
5d8369af1d,hard,negative,0,1,0
e85202c654,sorry,negative,0,1,0
6b15ed25e7,love th,positive,1,0,0
50341c5b7c,much loved texas dislike needles could interfere,neutral,0,0,1
1d6aaa9f59,good,positive,1,0,0
eb4d5db11a,missed,negative,0,1,0
5afc35c3bb,good,positive,1,0,0
aeda353591,totally lost rip,negative,0,1,0
4d3c20da64,watching everything illuminated dreaaaming3,positive,1,0,0
c79e8c6f71,besties,neutral,0,0,1
c4630361bb,enjoy though,positive,1,0,0
754cc631d0,hungover never hungover dont know think may new superpower la whalen home,neutral,0,0,1
5349a8ea2f,really dont want limo service take airport want ok soft moment dont get use,neutral,0,0,1
33a980a608,winner,positive,1,0,0
f305375e9a,im bev sometimes kind days need relax,positive,1,0,0
ad86307606,enjoying nice weather stuck indoors writing essay,neutral,0,0,1
ecab325607,im back wooooo,positive,1,0,0
351e2355f9,thank everything always,positive,1,0,0
3b7a3199db,outta space,negative,0,1,0
0dc466a6fd,post,neutral,0,0,1
c18377388a,sounds nice,positive,1,0,0
235aaf39aa,nice,positive,1,0,0
1056aabbb2,love storms,positive,1,0,0
a9821922e9,metro trader joe 71st closed many firemen cops wth happened walking home bus cant go ohh,neutral,0,0,1
5.20E+45,yippiee,positive,1,0,0
403485e5b3,tired,negative,0,1,0
cd73258878,time bed,neutral,0,0,1
f444455c3d,lovely morning cycle work met 29 degree office,positive,1,0,0
389fd29501,e amazing,positive,1,0,0
c20cc57df7,youre jealous,negative,0,1,0
da88b3fd82,kitchen gonna smell,negative,0,1,0
584f32f710,start cloggin twitter feed time go bed nighty night sure go tweetup meet,neutral,0,0,1
2a5456b183,pleeeeeeeassseeeeeee,positive,1,0,0
960beb27f6,dont worr,positive,1,0,0
6c433d002f,cool,positive,1,0,0
97a2ee5921,yeah imagine,neutral,0,0,1
74c0397f76,like,positive,1,0,0
fad4e2d934,best roast,positive,1,0,0
18b6c5e018,getting ready go comedy club listening qtip whos ichat skype right need outfit critique,neutral,0,0,1
55257c19f5,great,positive,1,0,0
aff6923046,aarrgghh fuka hose ha,negative,0,1,0
7861e5c33e,early,neutral,0,0,1
795ee48d4c,cleaning,neutral,0,0,1
f9d3b11eae,wish could take pillow school dead serious,neutral,0,0,1
201fd998ac,dead,negative,0,1,0
85753403d0,beers whiskey awesomness work 8 hours sourness,neutral,0,0,1
7a053b3829,wow scary statistic,negative,0,1,0
cd339377b5,nvm ill stop whatever see 5th guess,neutral,0,0,1
1adb323604,lights presentation time,neutral,0,0,1
4b7d635a16,know crazy love using seen yt recently partner,positive,1,0,0
34bc4c5ff9,bad,negative,0,1,0
2e5f0145b6,thinking,neutral,0,0,1
7525a3019f,sadly,negative,0,1,0
6a72935099,bed,neutral,0,0,1
a90fa52db1,though,negative,0,1,0
744f6aba10,felt horrible poor thing,negative,0,1,0
15c1dc08bf,finally home big travelling ahhhhhh time realx,positive,1,0,0
230d4cdf20,whatever u want us wear stick show around dumbo brooklyn manhattan,neutral,0,0,1
e60f1b5116,lazy shiit,negative,0,1,0
9817d9a908,people myspaces please add friends clothing line,neutral,0,0,1
2aff0dfbff,homey missed da bus,neutral,0,0,1
897dc0377b,stomach ache totally sucks,negative,0,1,0
b2bfbf4557,assignments,neutral,0,0,1
bc4061f80d,found ten typos one story plain dealer including one run sentence happens days,neutral,0,0,1
1f723aaa9f,isnt bit little britain us,neutral,0,0,1
5fbac22855,dont think,negative,0,1,0
0759e8d514,youre driven theatre develop thick skin 12 yos auditioning since 8 gotten 1 part,neutral,0,0,1
ef01125fea,night continues w fav mazie kristina ericka robin,neutral,0,0,1
cea7a4580c,amazing house doesnt look better efforts,negative,0,1,0
f653b12e0f,holy,negative,0,1,0
8fdb1a0357,sprawled,negative,0,1,0
e7d4f9167b,omg 44 tweets till 8k 90 tweets difference btween b comedyqueen,neutral,0,0,1
2903032d89,cant sleep dont deserve,negative,0,1,0
9bb76a4d24,enjoy,positive,1,0,0
028e06412c,hope,positive,1,0,0
101dba7c07,closest good two hours,neutral,0,0,1
b2a3efbe89,alrightttt twitter netball nowww 600th twitter haha byeeeee,neutral,0,0,1
6ce851a2c0,good day 2day,positive,1,0,0
6ba0ee49b6,im lovin first ladys fuschia sheath dress,positive,1,0,0
1c9de7ae19,editing photos took brothers soccer game hes got lot work coach,neutral,0,0,1
a624886d7b,doesnt exist anymore,negative,0,1,0
d9a986cfee,sunburn line back tag sticking tank top day ugh need aloe vera went park,neutral,0,0,1
7716d2b1e5,virus hunting computer always wondering destroy,negative,0,1,0
d164f18f71,happy,positive,1,0,0
cee4eb7282,great,positive,1,0,0
43a0aad9f3,hayes im sharkeez,neutral,0,0,1
cf96d4d0ab,hes mothers favorite hard telling,neutral,0,0,1
a964805707,started week wedding ending week funeral,neutral,0,0,1
2b0eeec3d3,hiyaaaaaa got back scan wow amazing cried haha,neutral,0,0,1
f3164924d6,would love catch yo,positive,1,0,0
11d1273747,goodnight everyone happy mothers day mothers,positive,1,0,0
9b26804c67,late,negative,0,1,0
5365137238,fantastic,positive,1,0,0
c1112a3803,unfortunately fix didnt work oh well im lovin peoplebrowsr anyways,neutral,0,0,1
3624729252,excited new pushing daisies episodes makes much worse finally gotten cancellation,neutral,0,0,1
a44fe21504,relaxing,positive,1,0,0
b28fe5e1b7,time really flies frdhows lovehunting mission going abt time bring sexy yu yung jacket,neutral,0,0,1
3f81fe3d1d,play,positive,1,0,0
0b9cd4686c,yay,positive,1,0,0
8edb4a9f28,yeah face2face nite went palisades see star trek cant remember said car,neutral,0,0,1
9a17a2e90a,jealous,negative,0,1,0
0af1aa8543,backache,negative,0,1,0
815639af16,sb swear mine evil green everything lol,neutral,0,0,1
633e9e07ff,mis,negative,0,1,0
d25f948b88,im ok ipod,positive,1,0,0
608b02c067,like,positive,1,0,0
745a788ae8,travesty,negative,0,1,0
6bb8a82c31,omg slept like 18hrs last 22hrs think im dying something reminds catche,negative,0,1,0
107d207099,cause wasnt,neutral,0,0,1
98c3ac867c,missed bus walking miles,negative,0,1,0
8fc977d20b,got home rosie surprise smiles hugs kisses waiting,positive,1,0,0
4f2bece79d,way home nythen sleeping,neutral,0,0,1
ad1a1b7645,sufferin already,negative,0,1,0
f931fbac26,funeral 2 today going bad,negative,0,1,0
08e5fdb432,busted,negative,0,1,0
26c41ca7f5,wishhh,positive,1,0,0
8b3dd05ab4,hope,positive,1,0,0
b624ef1ca0,yes make,positive,1,0,0
63b1f48a72,sure rainy storm left everything everywhere would love 4 u 2 follow us,neutral,0,0,1
89721d859c,yea dongggg,neutral,0,0,1
653f297663,doesnt seem work,negative,0,1,0
f020cc1ecd,missing,negative,0,1,0
4f0949064a,yay,positive,1,0,0
fe307a719c,nah next week honey fault confusin u,negative,0,1,0
81e61d3c35,understandable,positive,1,0,0
80931c4683,woke early still sick,negative,0,1,0
2a547eba64,oooh yeaah fooood time ive found seat bbq right front food hahaa,neutral,0,0,1
6a2aae1814,happy mothers day amma made u cake remember u loved,positive,1,0,0
575d231452,lol ok gotta get folks microsoft live360 wa hire,neutral,0,0,1
b0a717af8c,sorry,negative,0,1,0
d176c09459,tired today,positive,1,0,0
81365b41d3,quite miffed tbh,negative,0,1,0
6c91939c5c,beard addressed weeks lols,neutral,0,0,1
66d8777618,looking vibrating phone like trying find feeling,neutral,0,0,1
2247d7ed5c,long delays,negative,0,1,0
4c8bf51d7b,gutted,negative,0,1,0
770c8cb541,pebbles thrown windows get someones attention,neutral,0,0,1
0b55a20f3f,back roseburgand empty apartment,neutral,0,0,1
d5a7e2d15e,e sickee,negative,0,1,0
7f68e56b14,hate,negative,0,1,0
6c3221ae9b,fml,negative,0,1,0
2a6d82f18a,finished zombie chronicles days ago bittersweet need something new gym,neutral,0,0,1
8a5f2aa0bd,grrrrri want come kiss justice,positive,1,0,0
c62f84fdc8,real sleeping disorder,negative,0,1,0
837fad9123,sweet,positive,1,0,0
4be0e12b0c,installed youtube downloader anyone knows make trailer videos,neutral,0,0,1
d6595924db,way bought today aswell twice cos pre ordered aswell cya later x,neutral,0,0,1
1f6b9cd4fa,miss,negative,0,1,0
a29575e37b,love diagram mainstream adoption curve,positive,1,0,0
5f145544fb,french paper,neutral,0,0,1
5e4e914e8c,tired,negative,0,1,0
3ed6e10371,waitwhy didnt know wedding arent supposed vice versa btw know,neutral,0,0,1
c15ddf097f,want change twitter name cant think anything,neutral,0,0,1
50552d4ba6,worry,negative,0,1,0
6ad8e3c8e4,looks like might rain,neutral,0,0,1
92a6b5016a,foodfoodfood,neutral,0,0,1
ecc797a779,super duber high,positive,1,0,0
8837661600,im sorry,negative,0,1,0
879f64f30d,bullet train tokyo gf visiting japan since thursday vacationsightseeing gaijin go,neutral,0,0,1
991b0b54a1,called didnt answer,neutral,0,0,1
fe5f8d79fb,says gud eve guys,positive,1,0,0
cbfcecbcbb,fun princess,positive,1,0,0
6656671867,mom sick,negative,0,1,0
3991cca5f7,sick,negative,0,1,0
19261e734c,im,neutral,0,0,1
112e8afc05,r squeeze bacon looks like poop,neutral,0,0,1
5965634cbb,stop twittering maryland cookies bgt,neutral,0,0,1
a66f43ec7e,sukks,negative,0,1,0
c3ec278850,soooo need catch new stuff going airport fly home vegas,neutral,0,0,1
c126f1966a,restful,positive,1,0,0
897f6594f6,amazing,positive,1,0,0
b2068d79d5,dirty,negative,0,1,0
9dfdbbc0be,really im mistaken mga less 1k lng ang gastos namen,neutral,0,0,1
da8a4bbce4,im listening random playlist leaning toward serani,neutral,0,0,1
47c71a706c,oh im happ,positive,1,0,0
c344f48de3,sorry,negative,0,1,0
f125735c0d,slept,neutral,0,0,1
57e2ee568e,rain bring back memories,neutral,0,0,1
7270292c60,going leeds,neutral,0,0,1
3020e0246c,ahhh ikr hes cuteset thing ever plus reminds twilight good cause looooooove much,positive,1,0,0
86fb8984c4,yes indeed,neutral,0,0,1
bab78ba062,peanut thank well see long takes finish thing,neutral,0,0,1
3b591c3ff1,come hawks mighty blackhawks,neutral,0,0,1
0fe86fc464,going tonight,neutral,0,0,1
022157e66f,wont let watch,negative,0,1,0
e26c7a0aae,daughter went bday party today caled grace cakesthe little girl named grace made cupcakes,neutral,0,0,1
4a000428fc,guys didnt call come something def give us call tomorrow hang us chick,neutral,0,0,1
bf983c9e0d,dramatic,negative,0,1,0
ce57c80f8f,would think youd want follow,neutral,0,0,1
072a9744fd,unfortunately,negative,0,1,0
df8a61bec5,certain tweets write spot messages person group pornstar tweets usually get deleted within hour,neutral,0,0,1
cf67aa39a9,u suck,negative,0,1,0
ee5dd4239e,realize solid better fullpage ajc,positive,1,0,0
1ae0bf389e,k hack directions multiple social net sites think cool add chose 2 go mu,neutral,0,0,1
95236bc259,great,positive,1,0,0
95d40d5044,yay ill heart mk shout sec pam,neutral,0,0,1
44c2f80914,good,positive,1,0,0
74dc715845,lol seriously fail sigh,negative,0,1,0
349c762507,nicest,positive,1,0,0
4d94cf4328,building websites,neutral,0,0,1
9775e37fa8,love,positive,1,0,0
cbbbffcfe2,glad mentioned last night watched,positive,1,0,0
e1ed2b96dd,youve featured ykyat,neutral,0,0,1
985e1b5055,beauty,positive,1,0,0
3710731ceb,gotta shower go apply jobs hopefully creepy old men working today shudder,neutral,0,0,1
f2566dfbb1,got soooo hype,negative,0,1,0
4e7784f9b8,lovely,positive,1,0,0
1bc9031c89,wishes could one going conference bahamas next week,positive,1,0,0
58157d32d3,call einstein got math test results hell yesss,positive,1,0,0
6d78914e6d,amusing,positive,1,0,0
f0ef2e142d,would get lot done could list items etsy phone everything upload pics,neutral,0,0,1
cb81a92735,time bed oh wish someone laying next,negative,0,1,0
a9aaef180c,hairs straight lmao,neutral,0,0,1
f9766da79f,ts nic,positive,1,0,0
6bdef079c4,sick,negative,0,1,0
863dc757fe,missed,positive,1,0,0
5a1fb678df,looked couldnt find amongst crowd,neutral,0,0,1
efa3d5e473,fabulous,positive,1,0,0
824128272c,aw level haha try manage money,neutral,0,0,1
81a3ade0a2,wanna come go mykas party,neutral,0,0,1
5a3ec92615,problem,positive,1,0,0
fafc1c85a5,nice,positive,1,0,0
bf857e3aaf,amazing things keeping online conversations one place unfortunately place google,neutral,0,0,1
d69b518212,love,positive,1,0,0
a3b246fddd,delicious,positive,1,0,0
a2aca1fb38,miss,negative,0,1,0
646a2866e0,believe,positive,1,0,0
ec543e2e3e,im drawing pictures show much miss,negative,0,1,0
63a9b04121,burnt,negative,0,1,0
08606f36d1,ironclad determination,positive,1,0,0
127b2ac78c,cant im studying dont fail come ill make u tortellini chicken chicken salad,neutral,0,0,1
829e2b094d,pissing letting follow ericka,negative,0,1,0
91c3b35d2b,thanks,positive,1,0,0
61813349f7,ofcourse wait last minute run experiment workthat supervise aka dont get leave work time,neutral,0,0,1
5c916f3364,cant help im grammar nazi,neutral,0,0,1
0bb896a8fe,recording new songs,neutral,0,0,1
65a56799b9,trashed,negative,0,1,0
3a5d56bece,oh thank god sad im happy,neutral,0,0,1
f3ee466f12,love,positive,1,0,0
77b1f297a3,cant mor,negative,0,1,0
80c4f99a8b,alot new pictures tweets really old new check new ones wish tweeeet,neutral,0,0,1
5f5d91eabc,shhhweeeetjayz bros back prom,neutral,0,0,1
30c38fa0da,sweet englands becoming lamer lamer since guys left,neutral,0,0,1
2a13c263b4,happy,positive,1,0,0
7f1d2525ba,work fine far know shrug maybe send tweet,neutral,0,0,1
9ab90ac450,high five fans,positive,1,0,0
46ca732ac4,hmmyou cant judge book looking cover,neutral,0,0,1
42c51af9ad,yummy chocolate cakewish even got one bday,positive,1,0,0
be89d69b8f,hubby snoring still love,neutral,0,0,1
6d2cc126e0,great,positive,1,0,0
0532fd94e7,found leave lovely flat waiting 25 hours plumber still job news good day,neutral,0,0,1
5f2c569776,bored,negative,0,1,0
fe31e2ee51,mad bored,negative,0,1,0
c64dec7448,yaaaaaayy,positive,1,0,0
d0db23ab78,already crazy morning 1030,neutral,0,0,1
a5e5a0a304,im broke life isnt fair,negative,0,1,0
0e8673a9ac,wish hadnt,negative,0,1,0
8dfe171cfe,finally made,positive,1,0,0
c46ff87273,hello hows life side screen,neutral,0,0,1
32b4a2e2ae,going crazy pain unbearable gotta wait till thursday,negative,0,1,0
1e8fe80d40,impressed,positive,1,0,0
90e05e4626,excellent,positive,1,0,0
4044f7e33d,nothin better ridin car sister blasting th cb lady gaga loud cant hear screamin lyrics,positive,1,0,0
16e4be5a1e,wishes,positive,1,0,0
c191ad4ddd,good,positive,1,0,0
90e83b1142,would dont know phone,neutral,0,0,1
c1ca9236b0,aww man arrived howto guideless,neutral,0,0,1
b87171a4f1,tweep tweep haha,neutral,0,0,1
6df42eca8b,anyone update photowalkingutah google calendar photowalks looks like ive missed,neutral,0,0,1
8c044b57aa,good,positive,1,0,0
93d46ca978,mean,negative,0,1,0
038dc1dce1,hear sister,neutral,0,0,1
66f49ba7d6,impose formidable,positive,1,0,0
20486c94d2,u bring 247 like team,neutral,0,0,1
09d13c20bf,get better,positive,1,0,0
6705942f3d,hate,negative,0,1,0
2ef8eee713,love mom shes best mom planet,positive,1,0,0
ba6f4944cd,cute,positive,1,0,0
6187121db2,rubbish,negative,0,1,0
